Message,Time,Longitude,Latitude,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType
16349,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,92361.04,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16350,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16351,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16352,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16353,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16354,03/14/2025 12:18:19,29.02167,41.10723,5GSA,40,-77.6,-10.4,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16355,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16356,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16357,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16358,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16359,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,9.1,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),62,,,9.1,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16360,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16361,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16362,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16363,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16364,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,94740.48,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16365,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16366,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16367,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16368,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16369,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,98.6,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16370,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16371,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16372,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16373,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16374,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16375,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16376,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16377,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16378,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16379,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16380,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16381,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16382,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16383,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16384,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16385,03/14/2025 12:18:19,29.02167,41.10723,5GSA,40,-78.2,-10.3,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16386,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16387,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16388,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16389,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,8.1,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),61,,,8.1,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16390,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16391,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16392,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16393,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16394,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,96215.04,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16395,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16396,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16397,03/14/2025 12:18:19,29.02167,41.10723,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16398,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16399,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16400,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16401,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,95.3,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16402,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16403,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16404,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16405,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16406,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16407,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16408,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16409,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16410,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16411,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16412,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16413,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16414,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16415,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16416,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16417,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16418,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16419,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16420,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16421,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16422,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16423,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16424,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16425,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,92527.77,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16426,03/14/2025 12:18:20,29.02172,41.10728,5GSA,40,-75.4,-10.4,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16427,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16428,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16429,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16430,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,8.9,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),62,,,8.9,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16431,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16432,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16433,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16434,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16435,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,94760.96,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16436,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16437,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16438,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16439,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16440,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16441,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,94.2,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16442,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16443,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16444,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16445,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16446,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16447,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16448,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16449,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16450,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16451,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16452,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16453,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16454,03/14/2025 12:18:20,29.02172,41.10728,5GSA,40,-74.6,-10.4,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16455,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16456,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16457,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16458,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,10.5,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63,,,10.5,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16459,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16460,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16461,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,95518.72,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16462,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16463,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16464,03/14/2025 12:18:20,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16465,03/14/2025 12:18:21,29.02172,41.10728,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16466,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16467,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16468,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16469,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,95.2,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16470,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16471,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16472,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16473,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16474,03/14/2025 12:18:21,29.02173,41.1073,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16475,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16476,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16477,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16478,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16479,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16480,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16481,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16482,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16483,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,95641.6,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16484,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
16485,03/14/2025 12:18:21,29.02175,41.10733,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
