Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6,Time_Numeric
2094,2025-03-14 12:16:24,29.02232,41.10461,643296,3,13,68,68,40,59,76,-59.0533333333333,-75.495,-84.1545454545455,-95.8011510791367,-105.404770797963,-109.779071979896,-103.191741623906,-10.7133333333333,-26.32,-33.8681818181818,-37.2548920863309,-33.2182148760331,-38.4456999648259,-35.7610746700085,16.11,-15.585,-23.2318181818182,-26.6148920863309,-30.8752801358234,-33.0926386645127,-32.6305478418352,1741954584.667
2098,2025-03-14 12:16:24,29.02228,41.1046,643296,246,278,68,68,40,59,76,-90.93,-116.62,-84.3418181818182,-95.7959172661871,-105.4419524618,-109.78239274816,-103.192665258074,-11.46,-24.63,-34.1572727272727,-37.260773381295,-33.2288595041322,-38.446394653535,-35.7610746700085,6.77,-13.8,-23.5227272727273,-26.620773381295,-30.8565025466893,-33.0918039849219,-32.62716420163,1741954584.679
2099,2025-03-14 12:16:24,29.02228,41.1046,643296,246,278,68,68,40,59,76,-90.91,-115.7725,-84.5290909090909,-95.7976618705036,-105.451247877759,-109.781728594507,-103.193127075159,-12.53,-24.61,-34.4463636363636,-37.2588129496403,-33.231520661157,-38.4462557157932,-35.7610746700085,4.2425,-13.7825,-23.8136363636364,-26.6188129496403,-30.8518081494058,-33.0919709208401,-32.6254723815273,1741954584.679
2100,2025-03-14 12:16:24,29.02228,41.1046,643296,246,278,68,68,40,59,76,-90.23,-114.925,-84.7163636363636,-95.7941726618705,-105.460543293718,-109.783056901813,-103.193588892243,-12.88,-24.59,-34.7354545454545,-37.2627338129496,-33.2341818181818,-38.4465335912768,-35.7610746700085,3.40666666666667,-13.765,-24.1045454545455,-26.6227338129496,-30.8471137521222,-33.0916370490038,-32.6237805614247,1741954584.78
2101,2025-03-14 12:16:24,29.02228,41.1046,643296,246,278,59,68,40,59,76,-89.164,-114.0775,-102.947306666667,-95.792428057554,-105.469838709677,-109.784385209119,-103.194974343495,-15.268,-24.57,-35.0051851851852,-37.2646942446043,-33.2368429752066,-38.4468114667605,-35.7610746700085,-2.552,-13.7475,-29.29488,-26.6246942446043,-30.8424193548387,-33.0913031771675,-32.6187051011168,1741954584.827
2102,2025-03-14 12:16:24,29.02228,41.1046,643296,246,278,59,68,40,59,76,-88.83,-113.23,-102.954471111111,-95.7906834532374,-105.479134125637,-109.785049362772,-103.194512526411,-15.72,-24.55,-34.9985097001764,-37.266654676259,-33.2395041322314,-38.4469504045023,-35.7610746700085,-3.32,-13.73,-29.2797866666667,-26.626654676259,-30.8377249575552,-33.0911362412493,-32.6203969212194,1741954584.827
2103,2025-03-14 12:16:24,29.02228,41.1046,643296,246,278,59,68,40,59,76,-89.53,-113.74,-102.961635555556,-95.7889388489209,-105.488429541596,-109.783721055466,-103.194050709327,-14.3,-24.4666666666667,-34.9918342151676,-37.2686151079137,-33.2421652892562,-38.4466725290186,-35.7610746700085,0.043333333333333,-13.6416666666667,-29.2646933333333,-26.6286151079137,-30.8330305602717,-33.0914701130856,-32.6220887413221,1741954584.827
2105,2025-03-14 12:16:25,29.02224,41.1046,643296,246,278,68,68,40,59,76,-89.832,-114.25,-84.9036363636364,-95.7871942446043,-105.507020373514,-109.786377670077,-103.19543616058,-14.364,-24.3833333333333,-35.0245454545455,-37.2705755395684,-33.2474876033058,-38.4472282799859,-35.7610746700085,-1.016,-13.5533333333333,-24.3954545454545,-26.6305755395683,-30.8236417657046,-33.090802369413,-32.6170132810142,1741954585.108
2104,2025-03-14 12:16:25,29.02228,41.1046,643296,246,278,68,68,40,59,76,-89.498,-114.76,-85.0909090909091,-95.7854496402878,-105.497724957555,-109.785713516424,-103.195897977664,-14.816,-24.3,-35.3136363636364,-37.272535971223,-33.244826446281,-38.4470893422441,-35.7610746700085,-1.784,-13.465,-24.6863636363636,-26.632535971223,-30.8283361629881,-33.0909693053312,-32.6153214609116,1741954585.108
2106,2025-03-14 12:16:25,29.02224,41.1046,643296,246,278,68,68,40,59,76,-90.5,-115.78,-85.2781818181818,-95.7819604316547,-105.525611205433,-109.78704182373,-103.196359794748,-13.46,-24.1333333333333,-35.6027272727273,-37.2764568345324,-33.2528099173554,-38.4473672177278,-35.7610746700085,0.52,-13.2883333333333,-24.9772727272727,-26.6364568345324,-30.8142529711375,-33.0906354334949,-32.6136296408089,1741954585.147
2107,2025-03-14 12:16:25,29.02224,41.1046,643296,246,278,68,68,40,59,76,-90.166,-115.27,-85.4654545454546,-95.7837050359712,-105.516315789474,-109.787705977383,-103.196821611832,-13.912,-24.2166666666667,-35.8918181818182,-37.2744964028777,-33.2501487603306,-38.4475061554696,-35.7610746700085,-0.248,-13.3766666666667,-25.2681818181818,-26.6344964028777,-30.8189473684211,-33.0904684975767,-32.6119378207063,1741954585.147
2108,2025-03-14 12:16:25,29.02224,41.1046,643296,246,13,68,68,40,59,76,-91.8,-75.6975,-85.6527272727273,-95.776726618705,-105.544202037351,-109.788370131036,-103.197745246001,-13.385,-26.655,-36.1809090909091,-37.2823381294964,-33.258132231405,-38.4476450932114,-35.7610746700085,0.665,-15.9275,-25.5590909090909,-26.6423381294964,-30.8048641765705,-33.0903015616586,-32.6085541805011,1741954585.307
2109,2025-03-14 12:16:25,29.02224,41.1046,640704,3,13,68,68,40,59,76,-58.69,-75.9,-85.84,-95.7802158273381,-105.534906621392,-109.789698438341,-103.197283428916,-10.7,-26.99,-36.47,-37.2784172661871,-33.2554710743802,-38.447922968695,-35.7610746700085,16.64,-16.27,-25.85,-26.6384172661871,-30.809558573854,-33.0899676898223,-32.6102460006037,1741954585.307
2110,2025-03-14 12:16:25,29.02224,41.1046,640704,3,13,68,68,40,59,76,-57.6125,-76.725,-86.0433333333333,-95.7784712230216,-105.553497453311,-109.789034284689,-103.198207063085,-10.6825,-29.1075,-36.0941666666667,-37.2803776978417,-33.2607933884298,-38.4477840309532,-35.7610746700085,18.5125,-18.41,-26.9833333333333,-26.6403776978417,-30.8001697792869,-33.0901346257404,-32.6068623603984,1741954585.307
2112,2025-03-14 12:16:25,29.0222,41.10459,643296,3,13,68,68,40,59,76,-55.4575,-77.55,-86.6533333333333,-95.7749820143885,-105.581383701189,-109.7916908993,-103.198668880169,-10.6475,-31.225,-34.9666666666667,-37.2842985611511,-33.2687768595041,-38.4483397819205,-35.7610746700085,22.2575,-20.55,-30.3833333333333,-26.6442985611511,-30.7860865874363,-33.0894668820679,-32.6051705402958,1741954585.527
2113,2025-03-14 12:16:25,29.0222,41.10459,643296,3,13,68,68,40,59,76,-56.535,-78.375,-86.2466666666667,-95.7714928057554,-105.56279286927,-109.791026745647,-103.199130697253,-10.665,-33.3425,-35.7183333333333,-37.2882194244604,-33.2634545454545,-38.4482008441787,-35.7610746700085,20.385,-22.69,-28.1166666666667,-26.6482194244604,-30.7954753820034,-33.089633817986,-32.6034787201932,1741954585.527
2111,2025-03-14 12:16:25,29.02224,41.1046,643296,246,278,68,68,40,59,76,-93.1,-116.29,-86.45,-95.7732374100719,-105.572088285229,-109.790362591994,-103.199592514338,-13.31,-24.05,-35.3425,-37.2862589928058,-33.2661157024793,-38.4480619064369,-35.7610746700085,0.81,-13.2,-29.25,-26.6462589928058,-30.7907809847199,-33.0898007539041,-32.6017869000906,1741954585.527
2114,2025-03-14 12:16:25,29.0222,41.10459,643296,246,278,68,68,40,59,76,-92.58,-115.596666666667,-86.8566666666667,-95.7697482014388,-105.590679117148,-109.792355052953,-103.200054331422,-12.5033333333333,-22.87,-34.5908333333333,-37.2901798561151,-33.2714380165289,-38.4484787196623,-35.7610746700085,4.50666666666667,-11.9133333333333,-31.5166666666667,-26.6501798561151,-30.7813921901528,-33.0892999461497,-32.6000950799879,1741954585.655
2115,2025-03-14 12:16:25,29.0222,41.10459,643296,246,278,68,68,40,59,76,-92.06,-114.903333333333,-86.995,-95.7680035971223,-105.609269949066,-109.793683360259,-103.20097796559,-11.6966666666667,-21.69,-33.8391666666667,-37.2921402877698,-33.2767603305785,-38.448756595146,-35.7610746700085,8.20333333333333,-10.6266666666667,-32.645,-26.6521402877698,-30.7720033955857,-33.0889660743134,-32.5967114397827,1741954585.688
2116,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-54.38,-79.2,-87.06,-95.7662589928058,-105.599974533107,-109.793019206606,-103.200516148506,-10.63,-35.46,-34.215,-37.2941007194245,-33.2740991735537,-38.4486176574042,-35.7610746700085,24.13,-24.83,-32.65,-26.6541007194245,-30.7766977928693,-33.0891330102316,-32.5984032598853,1741954585.688
2117,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-54.2833333333333,-78.79,-86.3525,-95.7645143884892,-105.627860780985,-109.794347513911,-103.201901599759,-10.63,-35.19,-33.0875,-37.2960611510791,-33.2820826446281,-38.4488955328878,-35.7610746700085,23.85,-24.555,-29.805,-26.6560611510791,-30.7626146010187,-33.0887991383953,-32.5933277995774,1741954585.728
2118,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-54.09,-78.38,-86.93,-95.7610251798561,-105.637156196944,-109.795675821217,-103.202363416843,-10.63,-34.92,-33.4633333333333,-37.2999820143885,-33.2847438016529,-38.4491734083714,-35.7610746700085,23.29,-24.28,-32.64,-26.6599820143885,-30.7579202037351,-33.088465266559,-32.5916359794748,1741954585.728
2119,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-54.1866666666667,-78.28,-85.775,-95.7627697841727,-105.618565365026,-109.795011667564,-103.201439782674,-10.63,-32.525,-32.7116666666667,-37.2980215827338,-33.2794214876033,-38.4490344706296,-35.7610746700085,23.57,-21.8525,-26.97,-26.6580215827338,-30.7673089983022,-33.0886322024771,-32.59501961968,1741954585.728
2120,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-56.4325,-78.18,-85.1975,-95.7592805755396,-105.646451612903,-109.79633997487,-103.202825233927,-10.6725,-30.13,-32.3358333333333,-37.3019424460432,-33.2874049586777,-38.4493123461133,-35.7610746700085,20.81,-19.425,-24.135,-26.6619424460432,-30.7532258064516,-33.0882983306408,-32.5899441593722,1741954585.78
2121,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-58.775,-78.08,-84.6030769230769,-95.757535971223,-105.655747028863,-109.797668282176,-103.20421068518,-10.715,-27.735,-32.3811111111111,-37.3039028776978,-33.2900661157025,-38.4495902215969,-35.7610746700085,18.33,-16.9975,-22.1115384615385,-26.6639028776978,-30.7485314091681,-33.0879644588045,-32.5848686990643,1741954585.799
2122,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-63.46,-77.98,-84.62,-95.7557913669065,-105.674337860781,-109.798332435828,-103.203748868095,-10.8,-25.34,-31.96,-37.3058633093525,-33.2953884297521,-38.4497291593387,-35.7610746700085,13.37,-14.57,-21.3,-26.6658633093525,-30.739142614601,-33.0877975228864,-32.5865605191669,1741954585.799
2123,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-61.1175,-77.41,-84.5861538461539,-95.7540467625899,-105.665042444822,-109.797004128523,-103.203287051011,-10.7575,-26.4633333333333,-32.8022222222222,-37.3078237410072,-33.2927272727273,-38.4494512838551,-35.7610746700085,15.85,-15.7133333333333,-22.9230769230769,-26.6678237410072,-30.7438370118846,-33.0881313947227,-32.5882523392695,1741954585.799
2124,2025-03-14 12:16:25,29.0222,41.10459,640704,3,13,68,68,40,59,76,-60.0133333333333,-76.84,-84.5692307692308,-95.7505575539568,-105.68363327674,-109.798996589481,-103.204672502264,-10.7466666666667,-27.5866666666667,-33.2233333333333,-37.3117446043166,-33.2980495867769,-38.4498680970806,-35.7610746700085,15.92,-16.8566666666667,-23.7346153846154,-26.6717446043165,-30.7344482173175,-33.0876305869682,-32.5831768789617,1741954585.948
2125,2025-03-14 12:16:25,29.0222,41.10459,643296,3,13,68,68,40,59,76,-61.7366666666667,-76.27,-84.5523076923077,-95.7523021582734,-105.6929286927,-109.799660743134,-103.205134319348,-10.7733333333333,-28.71,-33.6444444444445,-37.3097841726619,-33.3007107438017,-38.4500070348224,-35.7610746700085,14.645,-18,-24.5461538461539,-26.6697841726619,-30.729753820034,-33.0874636510501,-32.581485058859,1741954585.948
2127,2025-03-14 12:16:26,29.02217,41.10458,643296,3,13,68,68,40,59,76,-56.5666666666667,-75.7,-84.5353846153846,-95.7488129496403,-105.711519524618,-109.80098905044,-103.205596136432,-10.6933333333333,-29.8333333333333,-34.0655555555556,-37.3137050359712,-33.3060330578512,-38.450284910306,-35.7610746700085,18.47,-19.1433333333333,-25.3576923076923,-26.6737050359712,-30.7203650254669,-33.0871297792138,-32.5797932387564,1741954586.155
2126,2025-03-14 12:16:26,29.0222,41.10459,643296,3,13,68,68,40,59,76,-58.29,-75.13,-84.5184615384615,-95.7470683453237,-105.702224108659,-109.800324896787,-103.206057953516,-10.72,-30.9566666666667,-34.4866666666667,-37.3156654676259,-33.3033719008265,-38.4501459725642,-35.7610746700085,17.195,-20.2866666666667,-26.1692307692308,-26.6756654676259,-30.7250594227504,-33.0872967151319,-32.5781014186538,1741954586.155
2128,2025-03-14 12:16:26,29.02217,41.10458,643296,278,246,68,68,40,59,76,-69.03,-94.67,-84.5015384615385,-95.7453237410072,-105.720814940577,-109.801653204093,-103.206519770601,-29.06,-25.57,-34.9077777777778,-37.3176258992806,-33.308694214876,-38.4504238480478,-35.7610746700085,-18.19,-14.65,-26.9807692307692,-26.6776258992806,-30.7156706281834,-33.0869628432956,-32.5764095985512,1741954586.17
2129,2025-03-14 12:16:26,29.02217,41.10458,643296,246,278,68,68,40,59,76,-91.54,-114.21,-84.4676923076923,-95.7435791366906,-105.730110356537,-109.802981511398,-103.206981587685,-10.89,-20.51,-35.75,-37.3195863309353,-33.3113553719008,-38.4507017235315,-35.7610746700085,11.9,-9.34,-28.6038461538462,-26.6795863309353,-30.7109762308998,-33.0866289714593,-32.5747177784485,1741954586.208
2130,2025-03-14 12:16:26,29.02217,41.10458,643296,246,278,68,68,40,59,76,-91.99,-114.26,-84.4846153846154,-95.7418345323741,-105.739405772496,-109.802317357746,-103.207443404769,-10.995,-20.7375,-35.3288888888889,-37.3215467625899,-33.3140165289256,-38.4505627857897,-35.7610746700085,10.8325,-9.5875,-27.7923076923077,-26.6815467625899,-30.7062818336163,-33.0867959073775,-32.5730259583459,1741954586.208
2131,2025-03-14 12:16:26,29.02217,41.10458,643296,246,278,68,68,40,59,76,-92.44,-114.31,-84.4507692307692,-95.7400899280575,-105.748701188455,-109.803645665051,-103.207905221853,-11.1,-20.965,-36.1711111111111,-37.3235071942446,-33.3166776859504,-38.4508406612733,-35.7610746700085,9.765,-9.835,-29.4153846153846,-26.6835071942446,-30.7015874363328,-33.0864620355412,-32.5713341382433,1741954586.389
2132,2025-03-14 12:16:26,29.02217,41.10458,643296,246,278,68,68,40,59,76,-92.89,-114.36,-84.4169230769231,-95.738345323741,-105.767292020374,-109.80563812601,-103.208828856022,-11.205,-21.1925,-37.0133333333333,-37.3254676258993,-33.322,-38.4512574744988,-35.7610746700085,8.6975,-10.0825,-31.0384615384615,-26.6854676258993,-30.6921986417657,-33.0859612277868,-32.567950498038,1741954586.467
2133,2025-03-14 12:16:26,29.02217,41.10458,640704,3,13,68,68,40,59,76,-53.12,-74.56,-84.4,-95.7348561151079,-105.757996604414,-109.804973972357,-103.208367038938,-10.64,-32.08,-37.4344444444444,-37.3293884892086,-33.3193388429752,-38.4511185367569,-35.7610746700085,21.02,-21.43,-31.85,-26.6893884892086,-30.6968930390492,-33.0861281637049,-32.5696423181407,1741954586.467
2134,2025-03-14 12:16:26,29.02217,41.10458,640704,3,13,68,68,40,59,76,-54.8433333333333,-74.435,-84.4338461538462,-95.7366007194245,-105.776587436333,-109.804309818704,-103.209290673106,-10.6666666666667,-32.275,-36.5922222222222,-37.327428057554,-33.3246611570248,-38.4509795990151,-35.7610746700085,19.745,-21.63,-30.2269230769231,-26.687428057554,-30.6875042444822,-33.086295099623,-32.5662586779354,1741954586.467
2136,2025-03-14 12:16:26,29.02214,41.10458,643296,3,13,68,68,40,59,76,-52.48,-74.31,-82.498,-95.7313669064748,-105.795178268251,-109.806966433315,-103.20975249019,-10.64,-32.47,-38.6977777777778,-37.333309352518,-33.3299834710744,-38.4515353499824,-35.7610746700085,21.405,-21.83,-30.086,-26.693309352518,-30.6781154499151,-33.0856273559505,-32.5645668578328,1741954586.587
2137,2025-03-14 12:16:26,29.02214,41.10458,643296,3,13,68,68,40,59,76,-52.8,-74.185,-83.766,-95.7296223021583,-105.804473684211,-109.807630586968,-103.210214307274,-10.64,-32.665,-37.8555555555556,-37.3352697841727,-33.3326446280992,-38.4516742877242,-35.7610746700085,21.2125,-22.03,-31.262,-26.6952697841727,-30.6734210526316,-33.0854604200323,-32.5628750377302,1741954586.587
2135,2025-03-14 12:16:26,29.02217,41.10458,643296,246,278,68,68,40,59,76,-93.34,-114.41,-83.132,-95.7331115107914,-105.785882852292,-109.806302279663,-103.210676124359,-11.31,-21.42,-38.2766666666667,-37.3313489208633,-33.3273223140496,-38.4513964122406,-35.7610746700085,7.63,-10.33,-30.674,-26.6913489208633,-30.6828098471986,-33.0857942918686,-32.5611832176275,1741954586.587
2138,2025-03-14 12:16:26,29.02214,41.10458,643296,246,278,68,68,40,59,76,-93.1975,-114.603333333333,-81.864,-95.7278776978417,-105.81376910017,-109.808294740621,-103.211137941443,-12.975,-21.8966666666667,-39.1188888888889,-37.3372302158273,-33.335305785124,-38.4518132254661,-35.7610746700085,4.1325,-10.86,-29.498,-26.6972302158273,-30.6687266553481,-33.0852934841142,-32.5594913975249,1741954586.764
2139,2025-03-14 12:16:26,29.02214,41.10458,643296,246,278,68,68,40,59,76,-93.055,-114.796666666667,-83.114,-95.7261330935252,-105.841655348048,-109.81028720158,-103.211599758527,-14.64,-22.3733333333333,-39.5370666666667,-37.339190647482,-33.3432892561984,-38.4522300386915,-35.7610746700085,0.635,-11.39,-30.43,-26.699190647482,-30.6546434634975,-33.0847926763597,-32.5577995774223,1741954586.847
2140,2025-03-14 12:16:26,29.02214,41.10458,640704,3,13,68,68,40,59,76,-51.84,-74.06,-81.23,-95.7226438848921,-105.832359932088,-109.809623047927,-103.212061575611,-10.64,-32.86,-39.54,-37.3431115107914,-33.3406280991736,-38.4520911009497,-35.7610746700085,21.79,-22.23,-28.91,-26.7031115107914,-30.659337860781,-33.0849596122779,-32.5561077573197,1741954586.847
2141,2025-03-14 12:16:26,29.02214,41.10458,640704,3,13,68,68,40,59,76,-52.16,-74.7466666666667,-82.172,-95.7243884892086,-105.823064516129,-109.808958894274,-103.212523392695,-10.64,-33.0966666666667,-39.5385333333333,-37.3411510791367,-33.3379669421488,-38.4519521632079,-35.7610746700085,21.5975,-22.4633333333333,-29.67,-26.7011510791367,-30.6640322580645,-33.085126548196,-32.554415937217,1741954586.847
2142,2025-03-14 12:16:26,29.02214,41.10458,640704,3,13,68,68,40,59,76,-52.18,-75.4333333333333,-84.056,-95.7174100719424,-105.860246179966,-109.811615508885,-103.21298520978,-10.6266666666667,-33.3333333333333,-39.5356,-37.3489928057554,-33.3486115702479,-38.4525079141752,-35.7610746700085,23.7633333333333,-22.6966666666667,-31.19,-26.7089928057554,-30.6452546689304,-33.0844588045234,-32.5527241171144,1741954586.899
2143,2025-03-14 12:16:26,29.02214,41.10458,640704,3,13,68,68,40,59,76,-53.19,-76.12,-85.94,-95.7208992805755,-105.869541595925,-109.812279662538,-103.213908843948,-10.63,-33.57,-39.5326666666667,-37.3450719424461,-33.3512727272727,-38.452646851917,-35.7610746700085,22.23,-22.93,-32.71,-26.705071942446,-30.6405602716469,-33.0842918686053,-32.5493404769091,1741954586.899
2144,2025-03-14 12:16:26,29.02214,41.10458,640704,3,13,68,68,40,59,76,-52.685,-76.5033333333333,-84.998,-95.719154676259,-105.850950764007,-109.810951355232,-103.213447026864,-10.6283333333333,-34.8933333333333,-39.5341333333333,-37.3470323741007,-33.3459504132231,-38.4523689764334,-35.7610746700085,22.9966666666667,-24.26,-31.95,-26.7070323741007,-30.6499490662139,-33.0846257404416,-32.5510322970118,1741954586.899
2145,2025-03-14 12:16:26,29.02214,41.10458,640704,3,13,68,68,40,59,76,-51.675,-76.8866666666667,-85.6055555555556,-95.7156654676259,-105.878837011885,-109.812943816191,-103.214370661032,-10.625,-36.2166666666667,-39.5312,-37.3509532374101,-33.3539338842975,-38.4527857896588,-35.7610746700085,24.53,-25.59,-32.7777777777778,-26.7109532374101,-30.6358658743633,-33.0841249326871,-32.5476486568065,1741954586.936
2146,2025-03-14 12:16:26,29.02214,41.10458,643296,246,278,68,68,40,59,76,-92.77,-114.99,-85.2711111111111,-95.7121762589928,-105.897427843803,-109.814272123497,-103.214832478117,-17.97,-22.85,-39.5297333333333,-37.3548741007194,-33.3592561983471,-38.4530636651425,-35.7610746700085,-6.36,-11.92,-32.8455555555556,-26.7148741007194,-30.6264770797963,-33.0837910608508,-32.5459568367039,1741954586.947
2147,2025-03-14 12:16:26,29.02214,41.10458,643296,246,278,68,68,40,59,76,-92.9125,-115.2225,-84.9366666666667,-95.7139208633093,-105.888132427844,-109.813607969844,-103.215294295201,-16.305,-23.5325,-39.5282666666667,-37.3529136690648,-33.3565950413223,-38.4529247274006,-35.7610746700085,-2.8625,-12.635,-32.9133333333333,-26.7129136690648,-30.6311714770798,-33.083957996769,-32.5442650166013,1741954586.947
2149,2025-03-14 12:16:27,29.0221,41.10457,643296,246,278,68,68,40,59,76,-91.275,-115.455,-84.6022222222222,-95.7034532374101,-105.925314091681,-109.817592891761,-103.215756112285,-17.055,-24.215,-39.5268,-37.3646762589928,-33.3672396694215,-38.4537583538516,-35.7610746700085,-5.14,-13.35,-32.9811111111111,-26.7246762589928,-30.6123938879457,-33.0829563812601,-32.5425731964986,1741954587.207
2150,2025-03-14 12:16:27,29.0221,41.10457,643296,246,278,59,68,40,59,76,-92.0225,-115.6875,-102.983128888889,-95.7086870503597,-105.93460950764,-109.816928738108,-103.216679746453,-17.5125,-24.8975,-34.9718077601411,-37.3587949640288,-33.3699008264463,-38.4536194161098,-35.7610746700085,-5.75,-14.065,-29.2194133333333,-26.7187949640288,-30.6076994906621,-33.0831233171782,-32.5391895562934,1741954587.207
