RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,SINR_Serving,TA_Serving,Latitude,Longitude
-140.0,-140.0,-140.0,-140.0,-64.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,36.1,0.0,41.10691,29.02151
-140.0,-140.0,-140.0,-140.0,-63.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,37.9,0.0,41.10694,29.02149
-140.0,-140.0,-140.0,-140.0,-75.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,23.3,0.0,41.10737,29.0218
-140.0,-140.0,-140.0,-140.0,-71.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,23.6,0.0,41.10742,29.02184
-140.0,-140.0,-140.0,-71.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,20.9,0.0,41.10756,29.02318
-140.0,-140.0,-140.0,-70.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,28.7,0.0,41.10759,29.02336
-140.0,-140.0,-140.0,-140.0,-140.0,-88.3,-140.0,-140.0,-80.9,-30.0,-30.0,-30.0,-30.0,-30.0,-16.8,-30.0,-30.0,-10.8,6.6,0.0,41.10761,29.02915
-140.0,-140.0,-140.0,-60.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,36.4,0.0,41.10762,29.02346
-140.0,-140.0,-140.0,-67.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,34.8,0.0,41.10764,29.02354
-140.0,-140.0,-140.0,-140.0,-140.0,-87.3,-140.0,-140.0,-91.5,-30.0,-30.0,-30.0,-30.0,-30.0,-11.5,-30.0,-30.0,-14.6,6.7,0.0,41.10767,29.02914
-140.0,-140.0,-140.0,-84.6,-84.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.1,-12.1,-30.0,-30.0,-30.0,-30.0,8.4,0.0,41.10768,29.02221
-140.0,-140.0,-140.0,-59.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,38.9,0.0,41.10769,29.02377
-140.0,-140.0,-140.0,-67.6,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,34.0,0.0,41.10775,29.02398
-140.0,-140.0,-140.0,-72.1,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,33.3,0.0,41.10776,29.02403
-140.0,-140.0,-140.0,-72.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,31.7,0.0,41.10783,29.02425
-140.0,-140.0,-140.0,-92.7,-140.0,-140.0,-93.3,-140.0,-92.2,-30.0,-30.0,-30.0,-15.3,-30.0,-30.0,-14.5,-30.0,-13.6,-1.9,0.0,41.10783,29.02613
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.4,-140.0,-85.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.6,-30.0,-19.9,14.0,0.0,41.10793,29.02712
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-128.1,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.9,-30.0,-5.4,0.0,41.09903,29.02493
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-128.9,-119.1,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-20.8,-12.5,-30.0,2.3,0.0,41.09974,29.0224
-140.0,-124.1,-140.0,-140.0,-140.0,-140.0,-140.0,-125.1,-140.0,-30.0,-18.1,-30.0,-30.0,-30.0,-30.0,-30.0,-18.6,-30.0,-7.7,0.0,41.10221,29.01794
-140.0,-108.8,-140.0,-140.0,-140.0,-140.0,-140.0,-107.7,-140.0,-30.0,-13.8,-30.0,-30.0,-30.0,-30.0,-30.0,-13.4,-30.0,2.3,0.0,41.10336,29.01725
-140.0,-111.2,-140.0,-140.0,-140.0,-140.0,-140.0,-109.1,-140.0,-30.0,-14.4,-30.0,-30.0,-30.0,-30.0,-30.0,-13.0,-30.0,3.7,0.0,41.10353,29.01711
-140.0,-114.8,-140.0,-140.0,-140.0,-140.0,-140.0,-118.2,-140.0,-30.0,-13.4,-30.0,-30.0,-30.0,-30.0,-30.0,-15.6,-30.0,-4.3,0.0,41.10377,29.01691
-84.7,-72.7,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-19.9,-10.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,13.7,0.0,41.10436,29.02005
-85.7,-77.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-18.7,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,13.0,0.0,41.10437,29.02003
-94.9,-68.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-25.6,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,14.7,0.0,41.10439,29.0203
-140.0,-57.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,25.2,0.0,41.10445,29.02069
-58.1,-68.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-10.5,-15.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,23.1,0.0,41.10455,29.02182
-140.0,-128.2,-140.0,-140.0,-126.1,-140.0,-140.0,-125.4,-140.0,-30.0,-19.0,-30.0,-30.0,-18.0,-30.0,-30.0,-16.1,-30.0,-6.1,0.0,41.10457,29.01622
-59.7,-75.7,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-10.4,-21.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,24.8,0.0,41.10457,29.02204
-92.1,-94.4,-140.0,-140.0,-140.0,-140.0,-140.0,-88.0,-140.0,-13.5,-18.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.3,-30.0,4.7,0.0,41.10476,29.02365
-91.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-88.2,-140.0,-14.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.0,-30.0,8.1,0.0,41.10478,29.02369
-93.9,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-83.7,-140.0,-17.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,9.6,0.0,41.1048,29.024
-101.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-84.6,-140.0,-23.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,9.3,0.0,41.10485,29.02428
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-80.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.6,-30.0,16.0,0.0,41.10491,29.02474
-92.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-83.5,-140.0,-17.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-30.0,13.6,0.0,41.10494,29.02447
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-77.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,18.4,0.0,41.10495,29.02496
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-79.1,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,24.3,0.0,41.10502,29.02507
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,28.7,0.0,41.1051,29.02598
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-69.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,32.0,0.0,41.10521,29.02668
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-77.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,26.2,0.0,41.10525,29.02657
-140.0,-140.0,-82.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,23.6,0.0,41.10548,29.02006
-140.0,-140.0,-140.0,-140.0,-123.5,-140.0,-140.0,-124.6,-124.0,-30.0,-30.0,-30.0,-30.0,-19.1,-30.0,-30.0,-16.8,-16.8,-5.6,0.0,41.1055,29.0154
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-123.1,-122.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.8,-15.3,-5.0,0.0,41.10592,29.01538
-140.0,-140.0,-71.5,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,29.3,0.0,41.10594,29.02141
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,26.9,0.0,41.10629,29.02773
-140.0,-140.0,-87.5,-140.0,-83.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-15.6,-30.0,-12.6,-30.0,-30.0,-30.0,-30.0,8.2,0.0,41.1063,29.02161
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-82.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.6,19.0,0.0,41.10641,29.02806
-140.0,-140.0,-123.3,-140.0,-76.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-33.4,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,27.2,0.0,41.10648,29.02159
-140.0,-140.0,-140.0,-140.0,-71.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,28.2,0.0,41.10655,29.02157
-140.0,-140.0,-140.0,-140.0,-78.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,25.3,0.0,41.10667,29.02252
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-65.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,24.8,0.0,41.1067,29.02762
-140.0,-140.0,-140.0,-140.0,-80.5,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,30.3,0.0,41.10674,29.02152
-140.0,-140.0,-140.0,-140.0,-79.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,27.6,0.0,41.10682,29.02251
-140.0,-140.0,-140.0,-140.0,-140.0,-90.0,-140.0,-140.0,-86.9,-30.0,-30.0,-30.0,-30.0,-30.0,-14.6,-30.0,-30.0,-11.6,2.2,0.0,41.10684,29.02873
-140.0,-140.0,-140.0,-140.0,-140.0,-89.6,-95.6,-140.0,-86.8,-30.0,-30.0,-30.0,-30.0,-30.0,-13.5,-18.6,-30.0,-12.6,0.8,0.0,41.1069,29.0288
-140.0,-140.0,-140.0,-118.2,-117.7,-140.0,-140.0,-118.7,-120.2,-30.0,-30.0,-30.0,-16.2,-16.0,-30.0,-30.0,-16.6,-17.6,-8.9,0.0,41.10695,29.01671
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,28.4,0.0,41.10696,29.02756
-140.0,-140.0,-140.0,-140.0,-72.3,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,30.3,0.0,41.10697,29.02251
-140.0,-140.0,-140.0,-140.0,-76.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,30.0,0.0,41.10705,29.02155
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-93.7,-140.0,-101.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.8,-30.0,-17.2,10.0,0.0,41.10715,29.02631
-140.0,-140.0,-140.0,-140.0,-140.0,-84.7,-140.0,-140.0,-88.8,-30.0,-30.0,-30.0,-30.0,-30.0,-11.7,-30.0,-30.0,-13.8,7.2,0.0,41.10735,29.02909
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-82.6,-140.0,-72.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-17.8,-30.0,-10.5,12.6,0.0,41.10737,29.02745
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-99.7,-140.0,-101.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.6,-30.0,-14.5,4.7,0.0,41.10739,29.02625
-140.0,-140.0,-140.0,-140.0,-116.4,-140.0,-140.0,-140.0,-110.7,-30.0,-30.0,-30.0,-30.0,-16.9,-30.0,-30.0,-30.0,-13.0,0.4,0.0,41.10742,29.01895
-140.0,-140.0,-140.0,-90.5,-82.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-18.4,-10.6,-30.0,-30.0,-30.0,-30.0,13.9,0.0,41.1075,29.02192
-140.0,-140.0,-140.0,-120.3,-140.0,-140.0,-140.0,-140.0,-122.2,-30.0,-30.0,-30.0,-16.8,-30.0,-30.0,-30.0,-30.0,-18.2,-2.8,0.0,41.10751,29.01911
-140.0,-122.8,-115.8,-119.8,-117.0,-140.0,-140.0,-140.0,-140.0,-30.0,-21.5,-15.2,-18.7,-16.0,-30.0,-30.0,-30.0,-30.0,-2.0,0.0,41.10756,29.01925
-140.0,-140.0,-140.0,-76.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,23.6,0.0,41.10758,29.02327
-140.0,-140.0,-140.0,-69.9,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,33.6,0.0,41.10762,29.02341
-140.0,-140.0,-140.0,-64.3,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,38.5,0.0,41.10767,29.02371
-140.0,-140.0,-140.0,-60.6,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,39.5,0.0,41.10768,29.02371
-140.0,-140.0,-140.0,-140.0,-140.0,-85.9,-140.0,-140.0,-94.2,-30.0,-30.0,-30.0,-30.0,-30.0,-11.1,-30.0,-30.0,-17.6,10.6,0.0,41.10776,29.02913
-140.0,-140.0,-140.0,-67.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,34.9,0.0,41.10778,29.02407
-140.0,-140.0,-140.0,-93.4,-140.0,-140.0,-93.9,-140.0,-93.4,-30.0,-30.0,-30.0,-13.9,-30.0,-30.0,-14.7,-30.0,-13.6,0.4,0.0,41.1078,29.02582
-140.0,-140.0,-140.0,-91.9,-140.0,-140.0,-96.6,-140.0,-140.0,-30.0,-30.0,-30.0,-11.5,-30.0,-30.0,-14.6,-30.0,-30.0,8.0,0.0,41.10781,29.0254
-140.0,-140.0,-140.0,-92.5,-140.0,-140.0,-91.2,-140.0,-91.1,-30.0,-30.0,-30.0,-17.2,-30.0,-30.0,-13.9,-30.0,-12.6,-2.4,0.0,41.10782,29.02604
-140.0,-140.0,-140.0,-86.2,-140.0,-140.0,-92.7,-140.0,-140.0,-30.0,-30.0,-30.0,-10.9,-30.0,-30.0,-14.9,-30.0,-30.0,-4.3,4.0,41.10783,29.02511
-140.0,-140.0,-140.0,-72.9,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,28.9,0.0,41.10785,29.0244
-140.0,-140.0,-140.0,-87.5,-140.0,-140.0,-96.6,-140.0,-140.0,-30.0,-30.0,-30.0,-11.0,-30.0,-30.0,-14.1,-30.0,-30.0,9.3,0.0,41.10787,29.02532
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-83.7,-140.0,-91.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.8,-30.0,-20.1,13.1,0.0,41.10791,29.02694
-140.0,-140.0,-140.0,-140.0,-132.3,-140.0,-140.0,-124.0,-140.0,-30.0,-30.0,-30.0,-30.0,-20.9,-30.0,-30.0,-14.3,-30.0,-3.2,0.0,41.099,29.02506
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-142.2,-122.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.7,-13.5,-30.0,-1.9,0.0,41.09911,29.02464
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-118.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.4,-30.0,1.9,0.0,41.0995,29.02293
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-124.7,-117.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-18.1,-12.4,-30.0,2.4,0.0,41.0996,29.02266
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-116.3,-116.4,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.8,-13.5,-30.0,-1.7,0.0,41.10061,29.02116
-140.0,-124.8,-140.0,-140.0,-124.0,-140.0,-140.0,-124.9,-140.0,-30.0,-17.1,-30.0,-30.0,-17.3,-30.0,-30.0,-17.6,-30.0,-7.4,0.0,41.1024,29.01782
-140.0,-115.4,-140.0,-140.0,-140.0,-140.0,-140.0,-117.0,-140.0,-30.0,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-15.9,-30.0,2.4,0.0,41.10298,29.0175
-140.0,-111.2,-140.0,-140.0,-140.0,-140.0,-140.0,-110.5,-140.0,-30.0,-14.3,-30.0,-30.0,-30.0,-30.0,-30.0,-13.3,-30.0,1.4,0.0,41.10319,29.01736
-140.0,-108.9,-140.0,-140.0,-140.0,-140.0,-140.0,-108.5,-140.0,-30.0,-14.3,-30.0,-30.0,-30.0,-30.0,-30.0,-13.1,-30.0,1.6,0.0,41.10331,29.01729
-140.0,-108.4,-140.0,-140.0,-140.0,-140.0,-140.0,-109.2,-140.0,-30.0,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-13.2,-30.0,2.5,0.0,41.10343,29.01718
-140.0,-115.9,-140.0,-140.0,-140.0,-140.0,-140.0,-116.4,-140.0,-30.0,-14.4,-30.0,-30.0,-30.0,-30.0,-30.0,-14.3,-30.0,-0.7,0.0,41.10371,29.01695
-121.1,-115.9,-140.0,-140.0,-140.0,-140.0,-140.0,-117.9,-140.0,-19.0,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-15.5,-30.0,-3.8,0.0,41.10383,29.01687
-82.6,-74.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-18.9,-10.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,12.2,0.0,41.10436,29.02007
-101.0,-68.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-28.0,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,19.1,0.0,41.10437,29.02021
-86.5,-73.3,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-19.6,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,15.7,0.0,41.10444,29.01999
-83.5,-62.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-26.1,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,27.1,0.0,41.10449,29.02096
-73.7,-60.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-22.6,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,26.4,0.0,41.1045,29.02105
-140.0,-125.5,-140.0,-140.0,-130.9,-140.0,-140.0,-125.0,-140.0,-30.0,-16.9,-30.0,-30.0,-22.4,-30.0,-30.0,-16.5,-30.0,-8.7,0.0,41.10451,29.01628
-95.6,-62.9,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-26.1,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,21.7,0.0,41.10452,29.02133
-71.4,-61.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-17.7,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,21.4,0.0,41.10453,29.02138
-60.2,-91.6,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-10.4,-26.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,25.2,0.0,41.10456,29.02193
-59.5,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,26.6,0.0,41.10458,29.02217
-71.4,-97.6,-140.0,-140.0,-140.0,-140.0,-140.0,-105.4,-140.0,-10.6,-25.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.8,-30.0,18.8,0.0,41.10461,29.02232
-78.8,-89.3,-140.0,-140.0,-140.0,-140.0,-140.0,-89.9,-140.0,-11.0,-17.1,-30.0,-30.0,-30.0,-30.0,-30.0,-17.7,-30.0,11.4,0.0,41.10466,29.02265
-86.3,-95.6,-140.0,-140.0,-140.0,-140.0,-140.0,-93.3,-140.0,-11.2,-19.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.9,-30.0,-1.6,4.0,41.10475,29.02343
-140.0,-88.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-11.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,11.3,0.0,41.10477,29.01992
-93.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-87.5,-140.0,-16.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.4,-30.0,7.2,0.0,41.10478,29.02389
-97.7,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-87.1,-140.0,-22.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.1,-30.0,8.5,0.0,41.10483,29.02418
-104.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-85.5,-140.0,-23.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,11.1,0.0,41.10489,29.02432
-140.0,-127.4,-140.0,-140.0,-140.0,-140.0,-140.0,-121.6,-140.0,-30.0,-20.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.4,-30.0,-5.0,0.0,41.10507,29.01578
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,31.0,0.0,41.10518,29.02649
-140.0,-103.2,-89.3,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-20.3,-10.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,12.2,0.0,41.10522,29.01989
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-30.0,21.6,0.0,41.10527,29.02713
-140.0,-124.6,-88.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-34.0,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,14.5,0.0,41.10528,29.01992
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-121.4,-127.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-14.7,-19.8,-3.5,0.0,41.10531,29.01554
-140.0,-140.0,-85.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,21.2,0.0,41.10543,29.02002
-140.0,-140.0,-77.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,23.6,0.0,41.10562,29.02034
-140.0,-140.0,-58.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,33.8,0.0,41.10584,29.02114
-140.0,-140.0,-76.8,-140.0,-92.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.5,-30.0,-17.1,-30.0,-30.0,-30.0,-30.0,19.0,0.0,41.10613,29.02159
-140.0,-140.0,-82.9,-140.0,-101.5,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.9,-30.0,-24.7,-30.0,-30.0,-30.0,-30.0,22.1,0.0,41.10619,29.0216
-140.0,-140.0,-140.0,-140.0,-120.6,-140.0,-140.0,-119.2,-115.5,-30.0,-30.0,-30.0,-30.0,-16.7,-30.0,-30.0,-16.4,-13.7,-1.2,0.0,41.10625,29.01559
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-113.0,-118.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.1,-16.1,-0.5,0.0,41.10632,29.01569
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-65.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,28.4,0.0,41.10657,29.02766
-140.0,-140.0,-140.0,-140.0,-140.0,-80.8,-140.0,-140.0,-79.6,-30.0,-30.0,-30.0,-30.0,-30.0,-13.3,-30.0,-30.0,-14.0,5.6,0.0,41.10657,29.02838
-140.0,-140.0,-140.0,-140.0,-79.5,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,27.0,0.0,41.10665,29.02155
-140.0,-140.0,-140.0,-140.0,-140.0,-83.4,-140.0,-140.0,-74.5,-30.0,-30.0,-30.0,-30.0,-30.0,-20.1,-30.0,-30.0,-10.8,12.7,0.0,41.10668,29.02851
